ConfigID,Benchmark,Elements,Subsets,k,numParticles,maxIterations,c1,c2,w,AvgCoverage,AvgTime(ms)
22,scp41.txt,1000,200,8,20,200,2.5,1.5,0.2,194.8,118.0
22,scp42.txt,1000,200,8,20,200,2.5,1.5,0.2,188.2,120.8
22,scp43.txt,1000,200,8,20,200,2.5,1.5,0.2,189.4,119.0
22,scp44.txt,1000,200,8,20,200,2.5,1.5,0.2,194.4,122.4
22,scp410.txt,1000,200,8,20,200,2.5,1.5,0.2,193.4,117.0
22,scpa1.txt,3000,300,12,20,200,2.5,1.5,0.2,736.0,245.0
22,scpa2.txt,3000,300,12,20,200,2.5,1.5,0.2,735.0,232.4
22,scpa3.txt,3000,300,12,20,200,2.5,1.5,0.2,742.0,236.8
22,scpa4.txt,3000,300,12,20,200,2.5,1.5,0.2,737.6,240.2
22,scpa5.txt,3000,300,12,20,200,2.5,1.5,0.2,738.0,224.8
22,scpb1.txt,3000,300,12,20,200,2.5,1.5,0.2,1497.6,309.0
22,scpb2.txt,3000,300,12,20,200,2.5,1.5,0.2,1480.8,281.8
22,scpb3.txt,3000,300,12,20,200,2.5,1.5,0.2,1484.4,281.0
22,scpc1.txt,4000,400,16,20,200,2.5,1.5,0.2,1222.2,364.2
22,scpc2.txt,4000,400,16,20,200,2.5,1.5,0.2,1218.8,362.0
22,scpc3.txt,4000,400,16,20,200,2.5,1.5,0.2,1215.2,423.0
23,scp41.txt,1000,200,8,20,200,2.5,1.5,0.5,201.2,424.0
23,scp42.txt,1000,200,8,20,200,2.5,1.5,0.5,195.8,131.6
23,scp43.txt,1000,200,8,20,200,2.5,1.5,0.5,194.8,220.0
23,scp44.txt,1000,200,8,20,200,2.5,1.5,0.5,200.8,286.0
23,scp410.txt,1000,200,8,20,200,2.5,1.5,0.5,203.2,312.6
23,scpa1.txt,3000,300,12,20,200,2.5,1.5,0.5,744.6,579.6
23,scpa2.txt,3000,300,12,20,200,2.5,1.5,0.5,745.8,487.4
23,scpa3.txt,3000,300,12,20,200,2.5,1.5,0.5,747.8,496.6
23,scpa4.txt,3000,300,12,20,200,2.5,1.5,0.5,752.6,499.6
23,scpa5.txt,3000,300,12,20,200,2.5,1.5,0.5,746.2,497.6
23,scpb1.txt,3000,300,12,20,200,2.5,1.5,0.5,1505.4,614.0
23,scpb2.txt,3000,300,12,20,200,2.5,1.5,0.5,1500.6,394.4
23,scpb3.txt,3000,300,12,20,200,2.5,1.5,0.5,1499.0,293.4
23,scpc1.txt,4000,400,16,20,200,2.5,1.5,0.5,1233.6,327.8
23,scpc2.txt,4000,400,16,20,200,2.5,1.5,0.5,1228.0,339.6
23,scpc3.txt,4000,400,16,20,200,2.5,1.5,0.5,1237.4,350.0
24,scp41.txt,1000,200,8,20,200,2.5,1.5,0.8,205.2,114.4
24,scp42.txt,1000,200,8,20,200,2.5,1.5,0.8,196.2,110.0
24,scp43.txt,1000,200,8,20,200,2.5,1.5,0.8,198.2,134.0
24,scp44.txt,1000,200,8,20,200,2.5,1.5,0.8,204.2,116.8
24,scp410.txt,1000,200,8,20,200,2.5,1.5,0.8,205.0,112.2
24,scpa1.txt,3000,300,12,20,200,2.5,1.5,0.8,753.4,249.2
24,scpa2.txt,3000,300,12,20,200,2.5,1.5,0.8,751.4,219.4
24,scpa3.txt,3000,300,12,20,200,2.5,1.5,0.8,752.8,218.6
24,scpa4.txt,3000,300,12,20,200,2.5,1.5,0.8,757.6,220.8
24,scpa5.txt,3000,300,12,20,200,2.5,1.5,0.8,754.2,251.4
24,scpb1.txt,3000,300,12,20,200,2.5,1.5,0.8,1503.4,277.0
24,scpb2.txt,3000,300,12,20,200,2.5,1.5,0.8,1509.2,290.4
24,scpb3.txt,3000,300,12,20,200,2.5,1.5,0.8,1510.4,285.4
24,scpc1.txt,4000,400,16,20,200,2.5,1.5,0.8,1251.0,369.4
24,scpc2.txt,4000,400,16,20,200,2.5,1.5,0.8,1241.0,349.8
24,scpc3.txt,4000,400,16,20,200,2.5,1.5,0.8,1251.2,334.8
25,scp41.txt,1000,200,8,20,200,2.5,2.5,0.2,199.4,129.6
25,scp42.txt,1000,200,8,20,200,2.5,2.5,0.2,192.0,125.4
25,scp43.txt,1000,200,8,20,200,2.5,2.5,0.2,194.2,124.4
25,scp44.txt,1000,200,8,20,200,2.5,2.5,0.2,199.0,121.8
25,scp410.txt,1000,200,8,20,200,2.5,2.5,0.2,198.4,140.0
25,scpa1.txt,3000,300,12,20,200,2.5,2.5,0.2,738.4,246.6
25,scpa2.txt,3000,300,12,20,200,2.5,2.5,0.2,738.0,319.8
25,scpa3.txt,3000,300,12,20,200,2.5,2.5,0.2,742.0,269.4
25,scpa4.txt,3000,300,12,20,200,2.5,2.5,0.2,743.0,239.8
25,scpa5.txt,3000,300,12,20,200,2.5,2.5,0.2,738.8,236.6
25,scpb1.txt,3000,300,12,20,200,2.5,2.5,0.2,1504.4,559.2
25,scpb2.txt,3000,300,12,20,200,2.5,2.5,0.2,1491.8,331.4
25,scpb3.txt,3000,300,12,20,200,2.5,2.5,0.2,1485.8,341.0
25,scpc1.txt,4000,400,16,20,200,2.5,2.5,0.2,1232.2,341.6
25,scpc2.txt,4000,400,16,20,200,2.5,2.5,0.2,1215.2,327.2
25,scpc3.txt,4000,400,16,20,200,2.5,2.5,0.2,1229.8,350.6
26,scp41.txt,1000,200,8,20,200,2.5,2.5,0.5,206.0,119.4
26,scp42.txt,1000,200,8,20,200,2.5,2.5,0.5,194.8,114.4
26,scp43.txt,1000,200,8,20,200,2.5,2.5,0.5,196.6,143.0
26,scp44.txt,1000,200,8,20,200,2.5,2.5,0.5,202.8,113.6
26,scp410.txt,1000,200,8,20,200,2.5,2.5,0.5,204.2,114.4
26,scpa1.txt,3000,300,12,20,200,2.5,2.5,0.5,749.8,245.4
26,scpa2.txt,3000,300,12,20,200,2.5,2.5,0.5,747.4,228.6
26,scpa3.txt,3000,300,12,20,200,2.5,2.5,0.5,751.8,222.4
26,scpa4.txt,3000,300,12,20,200,2.5,2.5,0.5,753.2,226.2
26,scpa5.txt,3000,300,12,20,200,2.5,2.5,0.5,751.8,237.4
26,scpb1.txt,3000,300,12,20,200,2.5,2.5,0.5,1506.2,295.4
26,scpb2.txt,3000,300,12,20,200,2.5,2.5,0.5,1501.6,285.2
26,scpb3.txt,3000,300,12,20,200,2.5,2.5,0.5,1499.2,281.2
26,scpc1.txt,4000,400,16,20,200,2.5,2.5,0.5,1236.4,349.8
26,scpc2.txt,4000,400,16,20,200,2.5,2.5,0.5,1243.8,333.0
26,scpc3.txt,4000,400,16,20,200,2.5,2.5,0.5,1246.8,347.0
27,scp41.txt,1000,200,8,20,200,2.5,2.5,0.8,210.8,147.0
27,scp42.txt,1000,200,8,20,200,2.5,2.5,0.8,197.0,112.0
27,scp43.txt,1000,200,8,20,200,2.5,2.5,0.8,201.8,110.8
27,scp44.txt,1000,200,8,20,200,2.5,2.5,0.8,207.8,112.0
27,scp410.txt,1000,200,8,20,200,2.5,2.5,0.8,207.8,109.8
27,scpa1.txt,3000,300,12,20,200,2.5,2.5,0.8,764.2,225.4
27,scpa2.txt,3000,300,12,20,200,2.5,2.5,0.8,758.0,219.4
27,scpa3.txt,3000,300,12,20,200,2.5,2.5,0.8,764.6,257.4
27,scpa4.txt,3000,300,12,20,200,2.5,2.5,0.8,762.8,240.6
27,scpa5.txt,3000,300,12,20,200,2.5,2.5,0.8,757.2,217.0
27,scpb1.txt,3000,300,12,20,200,2.5,2.5,0.8,1516.4,352.0
27,scpb2.txt,3000,300,12,20,200,2.5,2.5,0.8,1512.0,332.2
27,scpb3.txt,3000,300,12,20,200,2.5,2.5,0.8,1503.2,301.6
27,scpc1.txt,4000,400,16,20,200,2.5,2.5,0.8,1257.4,400.0
27,scpc2.txt,4000,400,16,20,200,2.5,2.5,0.8,1256.4,333.8
27,scpc3.txt,4000,400,16,20,200,2.5,2.5,0.8,1252.4,337.4
28,scp41.txt,1000,200,8,20,200,0.5,0.5,0.2,189.5,146.35
28,scp42.txt,1000,200,8,20,200,0.5,0.5,0.2,184.35,190.5
28,scp43.txt,1000,200,8,20,200,0.5,0.5,0.2,187.05,158.1
28,scp44.txt,1000,200,8,20,200,0.5,0.5,0.2,189.8,155.8
28,scp410.txt,1000,200,8,20,200,0.5,0.5,0.2,189.5,149.65
28,scpa1.txt,3000,300,12,20,200,0.5,0.5,0.2,725.6,304.9
28,scpa2.txt,3000,300,12,20,200,0.5,0.5,0.2,724.05,290.85
28,scpa3.txt,3000,300,12,20,200,0.5,0.5,0.2,726.5,298.35
28,scpa4.txt,3000,300,12,20,200,0.5,0.5,0.2,725.7,310.15
28,scpa5.txt,3000,300,12,20,200,0.5,0.5,0.2,726.6,337.9
28,scpb1.txt,3000,300,12,20,200,0.5,0.5,0.2,1475.4,404.15
28,scpb2.txt,3000,300,12,20,200,0.5,0.5,0.2,1474.75,374.05
28,scpb3.txt,3000,300,12,20,200,0.5,0.5,0.2,1474.0,360.85
28,scpc1.txt,4000,400,16,20,200,0.5,0.5,0.2,1209.75,375.1
28,scpc2.txt,4000,400,16,20,200,0.5,0.5,0.2,1203.95,364.35
28,scpc3.txt,4000,400,16,20,200,0.5,0.5,0.2,1204.65,370.4
29,scp41.txt,1000,200,8,20,200,0.5,0.5,0.5,191.75,127.1
29,scp42.txt,1000,200,8,20,200,0.5,0.5,0.5,185.55,138.2
29,scp43.txt,1000,200,8,20,200,0.5,0.5,0.5,188.55,127.4
29,scp44.txt,1000,200,8,20,200,0.5,0.5,0.5,190.4,133.05
29,scp410.txt,1000,200,8,20,200,0.5,0.5,0.5,191.9,128.3
29,scpa1.txt,3000,300,12,20,200,0.5,0.5,0.5,726.05,250.2
29,scpa2.txt,3000,300,12,20,200,0.5,0.5,0.5,725.4,254.95
29,scpa3.txt,3000,300,12,20,200,0.5,0.5,0.5,729.95,256.7
29,scpa4.txt,3000,300,12,20,200,0.5,0.5,0.5,728.6,253.9
29,scpa5.txt,3000,300,12,20,200,0.5,0.5,0.5,727.0,249.5
29,scpb1.txt,3000,300,12,20,200,0.5,0.5,0.5,1478.3,313.5
29,scpb2.txt,3000,300,12,20,200,0.5,0.5,0.5,1475.55,308.65
29,scpb3.txt,3000,300,12,20,200,0.5,0.5,0.5,1477.05,311.4
29,scpc1.txt,4000,400,16,20,200,0.5,0.5,0.5,1210.9,383.1
29,scpc2.txt,4000,400,16,20,200,0.5,0.5,0.5,1206.1,361.1
29,scpc3.txt,4000,400,16,20,200,0.5,0.5,0.5,1208.15,359.1
30,scp41.txt,1000,200,8,20,200,0.5,0.5,0.8,197.15,122.6
30,scp42.txt,1000,200,8,20,200,0.5,0.5,0.8,191.0,119.05
30,scp43.txt,1000,200,8,20,200,0.5,0.5,0.8,195.0,141.2
30,scp44.txt,1000,200,8,20,200,0.5,0.5,0.8,197.45,122.8
30,scp410.txt,1000,200,8,20,200,0.5,0.5,0.8,199.45,124.05
30,scpa1.txt,3000,300,12,20,200,0.5,0.5,0.8,739.75,240.5
30,scpa2.txt,3000,300,12,20,200,0.5,0.5,0.8,738.3,240.25
30,scpa3.txt,3000,300,12,20,200,0.5,0.5,0.8,744.55,241.8
30,scpa4.txt,3000,300,12,20,200,0.5,0.5,0.8,740.95,265.55
30,scpa5.txt,3000,300,12,20,200,0.5,0.5,0.8,741.9,246.15
30,scpb1.txt,3000,300,12,20,200,0.5,0.5,0.8,1494.9,300.3
30,scpb2.txt,3000,300,12,20,200,0.5,0.5,0.8,1493.25,298.8
30,scpb3.txt,3000,300,12,20,200,0.5,0.5,0.8,1490.15,306.5
30,scpc1.txt,4000,400,16,20,200,0.5,0.5,0.8,1225.85,344.25
30,scpc2.txt,4000,400,16,20,200,0.5,0.5,0.8,1223.45,350.15
30,scpc3.txt,4000,400,16,20,200,0.5,0.5,0.8,1225.65,349.5
31,scp41.txt,1000,200,8,20,200,0.5,1.5,0.2,191.75,134.55
31,scp42.txt,1000,200,8,20,200,0.5,1.5,0.2,185.55,133.2
31,scp43.txt,1000,200,8,20,200,0.5,1.5,0.2,188.1,128.1
31,scp44.txt,1000,200,8,20,200,0.5,1.5,0.2,191.75,136.1
31,scp410.txt,1000,200,8,20,200,0.5,1.5,0.2,190.95,127.5
31,scpa1.txt,3000,300,12,20,200,0.5,1.5,0.2,727.15,253.8
31,scpa2.txt,3000,300,12,20,200,0.5,1.5,0.2,726.5,250.55
31,scpa3.txt,3000,300,12,20,200,0.5,1.5,0.2,729.45,302.2
31,scpa4.txt,3000,300,12,20,200,0.5,1.5,0.2,730.55,311.05
31,scpa5.txt,3000,300,12,20,200,0.5,1.5,0.2,730.5,325.35
31,scpb1.txt,3000,300,12,20,200,0.5,1.5,0.2,1479.25,355.9
31,scpb2.txt,3000,300,12,20,200,0.5,1.5,0.2,1475.5,311.95
31,scpb3.txt,3000,300,12,20,200,0.5,1.5,0.2,1477.7,338.25
31,scpc1.txt,4000,400,16,20,200,0.5,1.5,0.2,1212.1,392.65
31,scpc2.txt,4000,400,16,20,200,0.5,1.5,0.2,1208.95,379.2
31,scpc3.txt,4000,400,16,20,200,0.5,1.5,0.2,1212.0,375.2
32,scp41.txt,1000,200,8,20,200,0.5,1.5,0.5,194.55,133.55
32,scp42.txt,1000,200,8,20,200,0.5,1.5,0.5,188.2,134.8
32,scp43.txt,1000,200,8,20,200,0.5,1.5,0.5,189.5,168.8
32,scp44.txt,1000,200,8,20,200,0.5,1.5,0.5,195.8,176.7
32,scp410.txt,1000,200,8,20,200,0.5,1.5,0.5,195.5,167.5
32,scpa1.txt,3000,300,12,20,200,0.5,1.5,0.5,736.5,310.1
32,scpa2.txt,3000,300,12,20,200,0.5,1.5,0.5,731.8,297.1
32,scpa3.txt,3000,300,12,20,200,0.5,1.5,0.5,734.7,267.85
32,scpa4.txt,3000,300,12,20,200,0.5,1.5,0.5,732.65,297.4
32,scpa5.txt,3000,300,12,20,200,0.5,1.5,0.5,734.3,252.75
32,scpb1.txt,3000,300,12,20,200,0.5,1.5,0.5,1482.45,316.95
32,scpb2.txt,3000,300,12,20,200,0.5,1.5,0.5,1482.35,307.3
32,scpb3.txt,3000,300,12,20,200,0.5,1.5,0.5,1479.7,304.25
32,scpc1.txt,4000,400,16,20,200,0.5,1.5,0.5,1216.9,375.45
32,scpc2.txt,4000,400,16,20,200,0.5,1.5,0.5,1215.35,369.05
32,scpc3.txt,4000,400,16,20,200,0.5,1.5,0.5,1217.6,434.35
33,scp41.txt,1000,200,8,20,200,0.5,1.5,0.8,208.5,139.5
33,scp42.txt,1000,200,8,20,200,0.5,1.5,0.8,197.65,113.6
33,scp43.txt,1000,200,8,20,200,0.5,1.5,0.8,201.55,123.85
33,scp44.txt,1000,200,8,20,200,0.5,1.5,0.8,208.45,123.95
33,scp410.txt,1000,200,8,20,200,0.5,1.5,0.8,207.05,122.0
33,scpa1.txt,3000,300,12,20,200,0.5,1.5,0.8,761.65,228.15
33,scpa2.txt,3000,300,12,20,200,0.5,1.5,0.8,757.3,233.7
33,scpa3.txt,3000,300,12,20,200,0.5,1.5,0.8,761.2,244.35
33,scpa4.txt,3000,300,12,20,200,0.5,1.5,0.8,762.85,241.95
33,scpa5.txt,3000,300,12,20,200,0.5,1.5,0.8,763.2,251.7
33,scpb1.txt,3000,300,12,20,200,0.5,1.5,0.8,1519.45,307.05
33,scpb2.txt,3000,300,12,20,200,0.5,1.5,0.8,1514.75,294.1
33,scpb3.txt,3000,300,12,20,200,0.5,1.5,0.8,1514.65,295.75
33,scpc1.txt,4000,400,16,20,200,0.5,1.5,0.8,1255.75,358.85
33,scpc2.txt,4000,400,16,20,200,0.5,1.5,0.8,1246.95,351.55
33,scpc3.txt,4000,400,16,20,200,0.5,1.5,0.8,1251.75,336.1
34,scp41.txt,1000,200,8,20,200,0.5,2.5,0.2,193.75,142.0
34,scp42.txt,1000,200,8,20,200,0.5,2.5,0.2,187.9,167.35
34,scp43.txt,1000,200,8,20,200,0.5,2.5,0.2,189.25,149.25
34,scp44.txt,1000,200,8,20,200,0.5,2.5,0.2,195.1,162.9
34,scp410.txt,1000,200,8,20,200,0.5,2.5,0.2,194.8,163.8
34,scpa1.txt,3000,300,12,20,200,0.5,2.5,0.2,731.1,286.8
34,scpa2.txt,3000,300,12,20,200,0.5,2.5,0.2,731.25,307.85
34,scpa3.txt,3000,300,12,20,200,0.5,2.5,0.2,732.55,272.2
34,scpa4.txt,3000,300,12,20,200,0.5,2.5,0.2,731.9,289.3
34,scpa5.txt,3000,300,12,20,200,0.5,2.5,0.2,730.55,259.4
34,scpb1.txt,3000,300,12,20,200,0.5,2.5,0.2,1480.65,301.4
34,scpb2.txt,3000,300,12,20,200,0.5,2.5,0.2,1480.45,298.15
34,scpb3.txt,3000,300,12,20,200,0.5,2.5,0.2,1480.0,347.6
34,scpc1.txt,4000,400,16,20,200,0.5,2.5,0.2,1214.35,392.45
34,scpc2.txt,4000,400,16,20,200,0.5,2.5,0.2,1212.8,400.75
34,scpc3.txt,4000,400,16,20,200,0.5,2.5,0.2,1215.9,393.2
35,scp41.txt,1000,200,8,20,200,0.5,2.5,0.5,198.75,120.55
35,scp42.txt,1000,200,8,20,200,0.5,2.5,0.5,190.65,121.65
35,scp43.txt,1000,200,8,20,200,0.5,2.5,0.5,193.95,131.05
35,scp44.txt,1000,200,8,20,200,0.5,2.5,0.5,198.6,149.2
35,scp410.txt,1000,200,8,20,200,0.5,2.5,0.5,199.9,133.3
35,scpa1.txt,3000,300,12,20,200,0.5,2.5,0.5,737.2,257.2
35,scpa2.txt,3000,300,12,20,200,0.5,2.5,0.5,739.6,240.85
35,scpa3.txt,3000,300,12,20,200,0.5,2.5,0.5,741.0,238.8
35,scpa4.txt,3000,300,12,20,200,0.5,2.5,0.5,744.5,237.95
35,scpa5.txt,3000,300,12,20,200,0.5,2.5,0.5,742.25,268.0
35,scpb1.txt,3000,300,12,20,200,0.5,2.5,0.5,1494.6,295.25
35,scpb2.txt,3000,300,12,20,200,0.5,2.5,0.5,1488.35,298.95
35,scpb3.txt,3000,300,12,20,200,0.5,2.5,0.5,1491.5,294.85
35,scpc1.txt,4000,400,16,20,200,0.5,2.5,0.5,1226.95,358.9
35,scpc2.txt,4000,400,16,20,200,0.5,2.5,0.5,1224.5,366.35
35,scpc3.txt,4000,400,16,20,200,0.5,2.5,0.5,1227.55,380.9
36,scp41.txt,1000,200,8,20,200,0.5,2.5,0.8,207.5,155.25
36,scp42.txt,1000,200,8,20,200,0.5,2.5,0.8,197.65,132.3
36,scp43.txt,1000,200,8,20,200,0.5,2.5,0.8,199.85,129.0
36,scp44.txt,1000,200,8,20,200,0.5,2.5,0.8,206.65,127.1
36,scp410.txt,1000,200,8,20,200,0.5,2.5,0.8,207.45,170.1
36,scpa1.txt,3000,300,12,20,200,0.5,2.5,0.8,757.3,251.55
36,scpa2.txt,3000,300,12,20,200,0.5,2.5,0.8,754.6,319.1
36,scpa3.txt,3000,300,12,20,200,0.5,2.5,0.8,759.25,354.1
36,scpa4.txt,3000,300,12,20,200,0.5,2.5,0.8,761.15,302.05
36,scpa5.txt,3000,300,12,20,200,0.5,2.5,0.8,758.75,339.6
36,scpb1.txt,3000,300,12,20,200,0.5,2.5,0.8,1518.25,359.9
36,scpb2.txt,3000,300,12,20,200,0.5,2.5,0.8,1514.05,333.7
36,scpb3.txt,3000,300,12,20,200,0.5,2.5,0.8,1509.85,466.15
36,scpc1.txt,4000,400,16,20,200,0.5,2.5,0.8,1248.8,409.75
36,scpc2.txt,4000,400,16,20,200,0.5,2.5,0.8,1251.0,342.75
36,scpc3.txt,4000,400,16,20,200,0.5,2.5,0.8,1256.15,338.35
37,scp41.txt,1000,200,8,20,200,1.5,0.5,0.2,191.15,135.1
37,scp42.txt,1000,200,8,20,200,1.5,0.5,0.2,185.2,136.3
37,scp43.txt,1000,200,8,20,200,1.5,0.5,0.2,187.0,172.75
37,scp44.txt,1000,200,8,20,200,1.5,0.5,0.2,191.25,135.15
37,scp410.txt,1000,200,8,20,200,1.5,0.5,0.2,190.1,126.6
37,scpa1.txt,3000,300,12,20,200,1.5,0.5,0.2,726.9,257.9
37,scpa2.txt,3000,300,12,20,200,1.5,0.5,0.2,728.55,246.4
37,scpa3.txt,3000,300,12,20,200,1.5,0.5,0.2,727.45,248.7
37,scpa4.txt,3000,300,12,20,200,1.5,0.5,0.2,728.3,284.15
37,scpa5.txt,3000,300,12,20,200,1.5,0.5,0.2,727.65,290.25
37,scpb1.txt,3000,300,12,20,200,1.5,0.5,0.2,1478.75,373.7
37,scpb2.txt,3000,300,12,20,200,1.5,0.5,0.2,1473.55,318.5
37,scpb3.txt,3000,300,12,20,200,1.5,0.5,0.2,1475.5,313.8
37,scpc1.txt,4000,400,16,20,200,1.5,0.5,0.2,1210.4,365.65
37,scpc2.txt,4000,400,16,20,200,1.5,0.5,0.2,1207.1,363.55
37,scpc3.txt,4000,400,16,20,200,1.5,0.5,0.2,1208.85,366.2
38,scp41.txt,1000,200,8,20,200,1.5,0.5,0.5,193.9,129.05
38,scp42.txt,1000,200,8,20,200,1.5,0.5,0.5,188.2,139.95
38,scp43.txt,1000,200,8,20,200,1.5,0.5,0.5,188.9,125.6
38,scp44.txt,1000,200,8,20,200,1.5,0.5,0.5,194.75,142.15
38,scp410.txt,1000,200,8,20,200,1.5,0.5,0.5,192.65,132.1
38,scpa1.txt,3000,300,12,20,200,1.5,0.5,0.5,729.15,267.95
38,scpa2.txt,3000,300,12,20,200,1.5,0.5,0.5,730.6,259.45
38,scpa3.txt,3000,300,12,20,200,1.5,0.5,0.5,732.45,261.45
38,scpa4.txt,3000,300,12,20,200,1.5,0.5,0.5,735.45,251.55
38,scpa5.txt,3000,300,12,20,200,1.5,0.5,0.5,731.05,243.25
38,scpb1.txt,3000,300,12,20,200,1.5,0.5,0.5,1486.45,304.0
38,scpb2.txt,3000,300,12,20,200,1.5,0.5,0.5,1483.0,315.35
38,scpb3.txt,3000,300,12,20,200,1.5,0.5,0.5,1482.85,294.9
38,scpc1.txt,4000,400,16,20,200,1.5,0.5,0.5,1218.3,351.95
38,scpc2.txt,4000,400,16,20,200,1.5,0.5,0.5,1214.3,358.6
38,scpc3.txt,4000,400,16,20,200,1.5,0.5,0.5,1214.6,356.65
39,scp41.txt,1000,200,8,20,200,1.5,0.5,0.8,203.65,116.5
39,scp42.txt,1000,200,8,20,200,1.5,0.5,0.8,196.3,124.0
39,scp43.txt,1000,200,8,20,200,1.5,0.5,0.8,198.0,124.15
39,scp44.txt,1000,200,8,20,200,1.5,0.5,0.8,204.95,125.55
39,scp410.txt,1000,200,8,20,200,1.5,0.5,0.8,206.6,114.8
39,scpa1.txt,3000,300,12,20,200,1.5,0.5,0.8,752.1,239.3
39,scpa2.txt,3000,300,12,20,200,1.5,0.5,0.8,750.3,235.75
39,scpa3.txt,3000,300,12,20,200,1.5,0.5,0.8,756.6,232.55
39,scpa4.txt,3000,300,12,20,200,1.5,0.5,0.8,757.45,238.9
39,scpa5.txt,3000,300,12,20,200,1.5,0.5,0.8,754.35,236.25
39,scpb1.txt,3000,300,12,20,200,1.5,0.5,0.8,1510.95,293.9
39,scpb2.txt,3000,300,12,20,200,1.5,0.5,0.8,1507.05,302.75
39,scpb3.txt,3000,300,12,20,200,1.5,0.5,0.8,1503.6,294.75
39,scpc1.txt,4000,400,16,20,200,1.5,0.5,0.8,1245.95,348.5
39,scpc2.txt,4000,400,16,20,200,1.5,0.5,0.8,1242.85,342.45
39,scpc3.txt,4000,400,16,20,200,1.5,0.5,0.8,1247.45,342.95
40,scp41.txt,1000,200,8,20,200,1.5,1.5,0.2,193.1,133.3
40,scp42.txt,1000,200,8,20,200,1.5,1.5,0.2,187.1,148.05
40,scp43.txt,1000,200,8,20,200,1.5,1.5,0.2,189.4,136.95
40,scp44.txt,1000,200,8,20,200,1.5,1.5,0.2,192.5,137.25
40,scp410.txt,1000,200,8,20,200,1.5,1.5,0.2,193.75,133.3
40,scpa1.txt,3000,300,12,20,200,1.5,1.5,0.2,733.05,261.9
40,scpa2.txt,3000,300,12,20,200,1.5,1.5,0.2,730.3,261.4
40,scpa3.txt,3000,300,12,20,200,1.5,1.5,0.2,732.85,248.2
40,scpa4.txt,3000,300,12,20,200,1.5,1.5,0.2,733.3,247.8
40,scpa5.txt,3000,300,12,20,200,1.5,1.5,0.2,730.45,247.55
40,scpb1.txt,3000,300,12,20,200,1.5,1.5,0.2,1485.3,340.25
40,scpb2.txt,3000,300,12,20,200,1.5,1.5,0.2,1481.7,422.6
40,scpb3.txt,3000,300,12,20,200,1.5,1.5,0.2,1477.85,358.95
40,scpc1.txt,4000,400,16,20,200,1.5,1.5,0.2,1217.3,398.4
40,scpc2.txt,4000,400,16,20,200,1.5,1.5,0.2,1209.0,358.3
40,scpc3.txt,4000,400,16,20,200,1.5,1.5,0.2,1214.65,375.7
41,scp41.txt,1000,200,8,20,200,1.5,1.5,0.5,200.4,143.7
41,scp42.txt,1000,200,8,20,200,1.5,1.5,0.5,192.4,124.7
41,scp43.txt,1000,200,8,20,200,1.5,1.5,0.5,194.35,144.95
41,scp44.txt,1000,200,8,20,200,1.5,1.5,0.5,199.25,135.5
41,scp410.txt,1000,200,8,20,200,1.5,1.5,0.5,200.05,128.55
41,scpa1.txt,3000,300,12,20,200,1.5,1.5,0.5,745.35,258.05
41,scpa2.txt,3000,300,12,20,200,1.5,1.5,0.5,741.65,252.5
41,scpa3.txt,3000,300,12,20,200,1.5,1.5,0.5,745.1,254.75
41,scpa4.txt,3000,300,12,20,200,1.5,1.5,0.5,748.2,247.05
41,scpa5.txt,3000,300,12,20,200,1.5,1.5,0.5,744.75,240.2
41,scpb1.txt,3000,300,12,20,200,1.5,1.5,0.5,1499.65,303.3
41,scpb2.txt,3000,300,12,20,200,1.5,1.5,0.5,1495.4,303.65
41,scpb3.txt,3000,300,12,20,200,1.5,1.5,0.5,1492.15,292.65
41,scpc1.txt,4000,400,16,20,200,1.5,1.5,0.5,1227.25,435.75
41,scpc2.txt,4000,400,16,20,200,1.5,1.5,0.5,1229.95,802.3
41,scpc3.txt,4000,400,16,20,200,1.5,1.5,0.5,1230.6,539.65
42,scp41.txt,1000,200,8,20,200,1.5,1.5,0.8,208.95,129.3
42,scp42.txt,1000,200,8,20,200,1.5,1.5,0.8,198.55,127.0
42,scp43.txt,1000,200,8,20,200,1.5,1.5,0.8,201.4,127.75
42,scp44.txt,1000,200,8,20,200,1.5,1.5,0.8,208.6,130.8
42,scp410.txt,1000,200,8,20,200,1.5,1.5,0.8,208.85,117.85
42,scpa1.txt,3000,300,12,20,200,1.5,1.5,0.8,764.9,251.75
42,scpa2.txt,3000,300,12,20,200,1.5,1.5,0.8,764.7,372.8
42,scpa3.txt,3000,300,12,20,200,1.5,1.5,0.8,764.3,439.75
42,scpa4.txt,3000,300,12,20,200,1.5,1.5,0.8,767.9,312.65
42,scpa5.txt,3000,300,12,20,200,1.5,1.5,0.8,763.7,252.65
42,scpb1.txt,3000,300,12,20,200,1.5,1.5,0.8,1521.2,346.5
42,scpb2.txt,3000,300,12,20,200,1.5,1.5,0.8,1520.05,359.35
42,scpb3.txt,3000,300,12,20,200,1.5,1.5,0.8,1514.55,389.25
42,scpc1.txt,4000,400,16,20,200,1.5,1.5,0.8,1259.2,891.55
42,scpc2.txt,4000,400,16,20,200,1.5,1.5,0.8,1256.25,789.65
42,scpc3.txt,4000,400,16,20,200,1.5,1.5,0.8,1258.15,422.75
43,scp41.txt,1000,200,8,20,200,1.5,2.5,0.2,196.25,149.45
43,scp42.txt,1000,200,8,20,200,1.5,2.5,0.2,189.45,193.6
43,scp43.txt,1000,200,8,20,200,1.5,2.5,0.2,192.5,175.0
